Customer_ID,Age,Gender,Annual_Income,Spending_Score,Region,Marital_Status,Num_of_Children,Employment_Status,Credit_Score,Online_Shopping_Frequency,Target
CUST_18340,62,Female,59124,84,North,Married,1,Student,769,2,1
CUST_18341,69,Male,92900,20,South,Married,4,Employed,614,2,1
CUST_18342,63,Female,44955,22,South,Married,2,Student,400,18,0
CUST_18343,25,Female,49674,80,West,Married,2,Retired,848,16,0
CUST_18344,57,Male,127346,51,West,Single,0,Retired,328,15,1
CUST_18345,48,Male,127212,45,East,Married,1,Student,580,17,0
CUST_18346,58,Female,65234,90,North,Widowed,1,Unemployed,406,19,0
CUST_18347,55,Female,36999,28,North,Married,0,Employed,479,0,0
CUST_18348,27,Male,117037,76,East,Single,1,Employed,715,9,0
CUST_18349,25,Female,138706,67,West,Divorced,3,Student,349,8,0
CUST_18350,51,Female,127641,89,West,Divorced,2,Unemployed,312,11,1
CUST_18351,43,Male,115019,12,North,Widowed,1,Unemployed,537,3,1
CUST_18352,41,Female,139441,7,West,Married,0,Unemployed,757,17,1
CUST_18353,49,Male,87202,86,East,Married,4,Employed,365,16,0
CUST_18354,36,Male,39704,82,West,Single,2,Student,673,5,1
CUST_18355,29,Male,31694,98,West,Divorced,0,Employed,706,15,0
CUST_18356,57,Male,148717,48,West,Divorced,2,Unemployed,766,15,0
CUST_18357,65,Female,68213,24,East,Single,0,Retired,811,10,0
CUST_18358,36,Female,88778,96,South,Married,0,Retired,657,8,0
CUST_18359,59,Male,48138,35,North,Divorced,0,Unemployed,314,19,0
CUST_18360,59,Male,60456,61,East,Single,2,Employed,685,8,0
CUST_18361,42,Male,30970,87,East,Single,1,Student,562,16,0
CUST_18362,39,Male,119492,69,East,Divorced,2,Employed,650,15,1
CUST_18363,61,Female,89894,59,East,Single,3,Employed,587,6,0
CUST_18364,44,Female,116868,47,South,Divorced,1,Student,477,2,1
CUST_18365,34,Female,76979,37,West,Married,1,Student,575,8,0
CUST_18366,61,Female,79889,34,South,Divorced,0,Unemployed,327,0,0
CUST_18367,68,Male,100563,85,East,Divorced,1,Retired,448,12,0
CUST_18368,38,Female,143789,73,West,Married,2,Unemployed,362,10,1
CUST_18369,34,Female,107048,12,South,Divorced,3,Employed,463,13,0
CUST_18370,69,Female,118386,15,North,Single,4,Retired,634,4,0
CUST_18371,42,Female,146539,11,East,Single,3,Employed,519,14,1
CUST_18372,33,Female,146714,23,East,Married,2,Employed,506,1,0
CUST_18373,64,Female,24582,39,North,Widowed,0,Employed,568,9,0
CUST_18374,46,Female,44170,23,South,Divorced,0,Employed,695,2,0
CUST_18375,65,Male,32201,35,South,Divorced,2,Unemployed,452,3,1
CUST_18376,18,Female,35815,73,East,Married,0,Retired,300,12,0
CUST_18377,65,Male,70688,40,South,Single,3,Retired,631,6,0
CUST_18378,48,Male,93691,72,West,Married,4,Employed,808,16,1
CUST_18379,59,Female,104811,8,West,Single,4,Employed,354,4,1
CUST_18380,32,Female,116277,6,West,Widowed,1,Retired,462,19,0
CUST_18381,47,Male,133701,44,East,Divorced,0,Retired,774,1,0
CUST_18382,58,Female,132175,82,South,Married,4,Retired,537,17,0
CUST_18383,34,Female,145594,84,North,Single,4,Retired,453,11,0
CUST_18384,53,Male,60727,58,West,Widowed,4,Student,543,17,1
CUST_18385,29,Female,44505,39,North,Single,0,Employed,377,5,0
CUST_18386,34,Female,147158,67,South,Married,1,Unemployed,303,2,1
CUST_18387,67,Male,61525,43,East,Married,2,Student,797,2,0
CUST_18388,67,Male,121466,70,North,Single,0,Retired,318,3,0
CUST_18389,38,Male,122960,38,West,Widowed,0,Unemployed,687,18,1
CUST_18390,25,Male,49520,40,North,Widowed,0,Student,660,16,1
CUST_18391,38,Female,75293,79,North,Married,1,Employed,653,2,0
CUST_18392,45,Female,67582,49,South,Divorced,0,Employed,599,7,0
CUST_18393,49,Female,148010,43,North,Divorced,3,Employed,712,12,0
CUST_18394,57,Female,80529,1,East,Divorced,3,Employed,725,15,0
CUST_18395,35,Male,104070,21,East,Divorced,3,Unemployed,730,19,0
CUST_18396,45,Female,47753,72,South,Divorced,1,Retired,396,5,1
CUST_18397,69,Male,110197,28,West,Widowed,2,Student,764,1,1
CUST_18398,34,Male,24155,82,West,Single,2,Unemployed,598,8,0
CUST_18399,20,Female,45452,39,East,Single,3,Student,641,9,0
CUST_18400,49,Male,34290,91,North,Divorced,2,Unemployed,720,14,0
CUST_18401,63,Male,49686,89,South,Widowed,4,Retired,830,17,0
CUST_18402,54,Female,97633,96,North,Married,4,Student,726,18,0
CUST_18403,25,Female,143013,38,West,Married,1,Student,407,2,1
CUST_18404,47,Female,73691,81,East,Single,1,Retired,336,10,0
CUST_18405,35,Male,127788,60,East,Married,0,Student,794,15,0
CUST_18406,66,Male,133397,53,South,Widowed,2,Unemployed,570,14,0
CUST_18407,55,Male,125729,35,North,Single,1,Employed,521,0,0
CUST_18408,28,Female,71859,3,East,Single,2,Retired,821,1,1
CUST_18409,34,Male,149477,45,South,Divorced,2,Employed,749,3,1
CUST_18410,60,Male,43150,1,North,Widowed,0,Student,685,7,0
CUST_18411,30,Male,49573,73,North,Widowed,0,Retired,839,17,0
CUST_18412,64,Female,91608,97,East,Divorced,1,Student,389,15,1
CUST_18413,63,Female,22490,51,South,Single,3,Retired,536,14,0
CUST_18414,19,Female,21073,46,East,Widowed,0,Unemployed,835,14,0
CUST_18415,33,Male,136523,75,South,Single,4,Student,635,3,0
CUST_18416,19,Male,77765,80,North,Married,4,Employed,394,8,1
CUST_18417,42,Female,49609,39,North,Divorced,3,Unemployed,494,5,1
CUST_18418,54,Male,32895,81,East,Divorced,3,Retired,379,7,0
CUST_18419,28,Female,47610,70,East,Widowed,1,Employed,821,9,0
CUST_18420,34,Male,70770,40,North,Single,0,Unemployed,533,13,1
CUST_18421,39,Male,101067,13,East,Single,3,Employed,420,5,0
CUST_18422,26,Male,145164,54,East,Divorced,1,Unemployed,826,15,0
CUST_18423,31,Female,124550,1,North,Married,4,Student,575,7,0
CUST_18424,50,Female,120600,70,West,Widowed,4,Unemployed,505,1,0
CUST_18425,28,Female,143498,76,North,Single,0,Student,341,12,1
CUST_18426,58,Male,77066,85,East,Single,3,Student,501,12,0
CUST_18427,60,Male,119408,74,North,Married,0,Student,482,13,1
CUST_18428,23,Female,102820,56,East,Widowed,0,Retired,795,10,1
CUST_18429,69,Female,144814,45,South,Widowed,3,Retired,813,13,0
CUST_18430,59,Female,94105,46,West,Divorced,1,Unemployed,767,19,1
CUST_18431,64,Female,149268,96,South,Married,0,Retired,521,8,0
CUST_18432,63,Male,90842,70,South,Widowed,2,Unemployed,385,3,0
CUST_18433,47,Male,20532,70,North,Married,0,Employed,355,11,0
CUST_18434,25,Male,144946,40,South,Widowed,2,Unemployed,477,9,1
CUST_18435,50,Female,106688,10,West,Widowed,2,Unemployed,588,3,0
CUST_18436,36,Female,33731,69,West,Widowed,0,Unemployed,847,11,1
CUST_18437,41,Female,138071,95,East,Single,0,Unemployed,694,9,1
CUST_18438,63,Male,138623,93,North,Divorced,2,Retired,392,9,0
CUST_18439,61,Male,69234,79,East,Married,0,Student,557,11,0
CUST_18440,66,Male,20148,31,West,Married,2,Employed,833,7,1
CUST_18441,61,Female,139588,35,West,Divorced,1,Student,326,16,0
CUST_18442,27,Male,67290,20,West,Divorced,0,Unemployed,587,2,0
CUST_18443,54,Female,47067,53,North,Single,3,Employed,309,9,0
CUST_18444,62,Female,100860,11,West,Widowed,1,Employed,715,5,1
CUST_18445,64,Male,58358,65,East,Divorced,1,Student,517,14,0
CUST_18446,53,Female,93215,78,North,Married,4,Employed,518,18,0
CUST_18447,46,Male,34846,41,East,Widowed,2,Student,598,11,0
CUST_18448,35,Female,143986,4,East,Divorced,4,Retired,558,10,0
CUST_18449,37,Female,54788,6,East,Single,4,Unemployed,514,12,0
CUST_18450,69,Female,123156,74,South,Married,1,Student,714,12,0
CUST_18451,61,Female,110525,31,East,Single,3,Retired,659,16,0
CUST_18452,25,Female,69763,79,South,Single,1,Unemployed,352,0,0
CUST_18453,40,Female,79752,7,East,Married,0,Employed,757,15,1
CUST_18454,27,Female,25294,54,West,Married,0,Employed,440,9,0
CUST_18455,36,Female,49298,69,East,Widowed,1,Retired,702,15,0
CUST_18456,34,Male,84273,72,East,Married,1,Student,821,12,0
CUST_18457,26,Female,118401,31,East,Single,4,Employed,528,16,0
CUST_18458,40,Male,118763,60,West,Married,3,Employed,688,16,0
CUST_18459,69,Female,62096,19,North,Single,1,Retired,645,16,1
CUST_18460,22,Female,125098,36,East,Single,0,Retired,423,4,1
CUST_18461,66,Male,90144,45,East,Widowed,3,Employed,477,19,1
CUST_18462,61,Female,139009,43,West,Divorced,0,Retired,446,8,0
CUST_18463,27,Female,53400,59,North,Married,3,Unemployed,462,8,0
CUST_18464,63,Female,113413,87,South,Divorced,4,Retired,514,8,0
CUST_18465,18,Female,69139,45,North,Married,1,Retired,381,7,1
CUST_18466,69,Male,131639,24,East,Married,4,Retired,391,3,0
CUST_18467,46,Male,130218,61,North,Married,4,Employed,371,9,0
CUST_18468,18,Male,129233,46,South,Widowed,1,Retired,620,11,0
CUST_18469,60,Male,71453,81,East,Divorced,4,Unemployed,540,3,0
CUST_18470,40,Male,21957,43,North,Single,1,Student,370,15,0
CUST_18471,42,Female,68398,81,South,Divorced,4,Employed,657,16,0
CUST_18472,63,Male,120564,99,East,Single,2,Employed,495,18,0
CUST_18473,69,Male,81938,60,East,Widowed,1,Student,382,5,0
CUST_18474,56,Male,100987,3,East,Single,1,Student,464,15,0
CUST_18475,46,Female,57705,93,East,Divorced,1,Student,354,14,0
CUST_18476,48,Female,86494,46,West,Single,1,Unemployed,643,12,1
CUST_18477,60,Male,33888,76,East,Divorced,3,Unemployed,673,17,0
CUST_18478,43,Male,104490,98,East,Widowed,1,Student,358,16,1
CUST_18479,41,Male,31327,26,South,Divorced,3,Student,650,1,0
CUST_18480,63,Female,114615,5,East,Divorced,4,Retired,413,4,1
CUST_18481,50,Female,39397,94,North,Widowed,1,Student,816,5,0
CUST_18482,30,Female,118938,95,West,Married,4,Unemployed,465,6,0
CUST_18483,57,Male,140976,90,West,Married,4,Unemployed,576,17,0
CUST_18484,60,Female,129496,72,West,Married,4,Retired,656,3,0
CUST_18485,19,Male,109778,28,South,Married,0,Student,659,15,0
CUST_18486,54,Female,122486,95,West,Widowed,2,Unemployed,314,9,0
CUST_18487,69,Female,95937,88,East,Divorced,0,Student,665,2,1
CUST_18488,22,Female,136402,15,West,Married,3,Unemployed,810,14,1
CUST_18489,55,Male,90855,2,South,Single,1,Retired,637,8,1
CUST_18490,62,Male,107179,44,West,Divorced,2,Retired,385,2,1
CUST_18491,33,Male,49602,41,South,Widowed,2,Student,413,7,0
CUST_18492,41,Male,92041,34,East,Divorced,0,Employed,715,19,0
CUST_18493,53,Female,126435,13,East,Single,1,Employed,349,4,0
CUST_18494,68,Male,85227,40,West,Divorced,3,Employed,451,6,1
CUST_18495,44,Male,144444,66,South,Divorced,4,Employed,743,2,1
CUST_18496,44,Male,37368,87,West,Widowed,0,Student,573,4,1
CUST_18497,67,Male,38911,47,South,Widowed,4,Student,760,0,0
CUST_18498,52,Male,63587,70,North,Widowed,3,Student,832,17,0
CUST_18499,56,Female,30132,97,North,Widowed,1,Retired,765,11,0
CUST_18500,60,Male,119594,11,East,Divorced,2,Student,460,4,0
CUST_18501,53,Male,134469,27,North,Married,3,Retired,740,9,0
CUST_18502,62,Female,147895,53,South,Divorced,3,Student,432,14,0
CUST_18503,21,Male,39342,84,South,Divorced,1,Unemployed,734,1,0
CUST_18504,69,Female,102721,37,North,Single,1,Retired,469,11,1
CUST_18505,56,Female,119174,19,South,Divorced,4,Employed,414,18,0
CUST_18506,22,Male,118900,24,South,Married,4,Student,591,5,1
CUST_18507,21,Female,56943,90,North,Single,1,Employed,592,18,1
CUST_18508,58,Male,79348,84,South,Widowed,1,Retired,438,3,0
CUST_18509,28,Female,47706,81,West,Widowed,3,Student,387,1,0
CUST_18510,64,Male,21121,31,North,Divorced,3,Employed,550,6,0
CUST_18511,31,Male,147702,27,South,Widowed,0,Student,623,1,0
CUST_18512,27,Male,98620,81,North,Married,0,Retired,401,5,0
CUST_18513,19,Female,55407,95,South,Married,3,Employed,829,5,0
CUST_18514,56,Female,41816,62,South,Widowed,4,Employed,326,18,0
CUST_18515,25,Male,122609,99,West,Widowed,0,Unemployed,486,8,1
CUST_18516,59,Female,22815,65,West,Divorced,4,Employed,791,7,0
CUST_18517,65,Female,85490,3,West,Married,1,Unemployed,743,3,0
CUST_18518,19,Male,138725,7,South,Married,3,Unemployed,461,15,0
CUST_18519,43,Female,123167,52,North,Divorced,3,Student,787,19,0
CUST_18520,23,Female,112844,87,South,Divorced,2,Employed,605,0,0
CUST_18521,39,Female,58188,87,North,Widowed,1,Unemployed,424,3,1
CUST_18522,69,Female,140708,13,North,Single,0,Employed,572,7,0
CUST_18523,62,Female,103823,68,South,Widowed,0,Unemployed,726,10,0
CUST_18524,35,Female,69584,92,West,Divorced,0,Retired,797,14,1
CUST_18525,38,Male,119645,40,North,Married,2,Unemployed,345,14,0
CUST_18526,56,Female,104070,92,West,Married,0,Student,446,19,0
CUST_18527,40,Male,149397,85,East,Married,4,Unemployed,754,17,0
CUST_18528,23,Female,68537,70,East,Married,3,Retired,355,6,0
CUST_18529,23,Male,110338,46,North,Divorced,1,Student,584,3,0
CUST_18530,50,Female,82570,10,North,Single,2,Retired,630,6,0
CUST_18531,63,Female,21170,75,West,Single,4,Employed,368,1,0
CUST_18532,32,Male,129542,97,South,Divorced,2,Retired,405,12,1
CUST_18533,24,Female,115065,13,East,Married,1,Retired,386,4,0
CUST_18534,48,Female,149862,31,North,Widowed,3,Student,609,1,0
CUST_18535,67,Female,45124,7,North,Single,1,Unemployed,554,9,0
CUST_18536,54,Female,43394,45,South,Married,2,Retired,432,9,1
CUST_18537,53,Female,63918,52,West,Single,1,Employed,313,6,0
CUST_18538,35,Female,104221,44,West,Divorced,1,Unemployed,545,7,0
CUST_18539,19,Male,93573,71,East,Widowed,1,Unemployed,837,16,0
CUST_18540,25,Male,61426,98,East,Married,0,Unemployed,616,2,1
CUST_18541,21,Male,107466,62,North,Divorced,1,Unemployed,597,6,0
CUST_18542,43,Female,26585,54,North,Single,0,Employed,637,9,1
CUST_18543,41,Male,48822,27,West,Single,0,Unemployed,711,14,1
CUST_18544,56,Female,102146,54,South,Divorced,2,Retired,546,5,0
CUST_18545,28,Female,111418,8,West,Widowed,2,Student,673,16,0
CUST_18546,29,Female,58144,98,East,Divorced,2,Unemployed,405,18,0
CUST_18547,37,Female,102836,86,West,Divorced,4,Retired,382,5,0
CUST_18548,25,Female,65167,18,North,Widowed,2,Unemployed,708,14,0
CUST_18549,41,Female,82954,41,North,Married,1,Retired,739,18,0
CUST_18550,21,Female,62836,31,North,Single,3,Student,616,0,1
CUST_18551,54,Male,70203,13,West,Widowed,1,Retired,457,13,0
CUST_18552,19,Female,62628,76,North,Widowed,3,Employed,337,1,1
CUST_18553,18,Female,31764,64,South,Married,2,Student,798,8,1
CUST_18554,21,Female,62895,99,East,Divorced,2,Employed,593,14,1
CUST_18555,31,Female,99638,23,North,Single,4,Student,778,4,0
CUST_18556,49,Female,30329,45,East,Single,1,Student,545,1,0
CUST_18557,21,Male,92849,72,West,Widowed,3,Employed,387,17,0
CUST_18558,18,Male,134742,59,East,Married,3,Retired,432,17,0
CUST_18559,63,Female,60346,41,North,Married,4,Student,732,0,0
CUST_18560,53,Male,23494,42,West,Married,4,Student,553,6,0
CUST_18561,23,Male,145756,77,West,Widowed,1,Retired,763,9,0
CUST_18562,23,Female,72178,98,North,Married,3,Student,487,13,0
CUST_18563,37,Male,75493,66,South,Single,1,Employed,514,18,0
CUST_18564,66,Male,53445,83,North,Divorced,3,Employed,656,0,1
CUST_18565,51,Female,51817,17,East,Married,4,Student,439,10,1
CUST_18566,57,Male,95396,6,North,Married,3,Unemployed,615,12,0
CUST_18567,25,Male,20489,41,South,Single,3,Retired,475,16,0
CUST_18568,46,Female,48151,52,North,Divorced,4,Unemployed,413,7,1
CUST_18569,50,Female,54658,72,West,Married,4,Unemployed,841,0,0
CUST_18570,50,Female,137882,19,East,Married,4,Retired,579,2,0
CUST_18571,39,Female,113475,18,East,Single,2,Unemployed,659,19,0
CUST_18572,60,Male,40985,16,South,Married,0,Retired,467,18,0
CUST_18573,20,Male,109154,32,East,Married,3,Student,817,11,0
CUST_18574,25,Female,93959,65,South,Married,2,Unemployed,668,3,0
CUST_18575,65,Male,61683,55,East,Divorced,4,Retired,682,3,0
CUST_18576,24,Male,68252,34,West,Single,4,Retired,535,0,0
CUST_18577,47,Female,97436,88,West,Widowed,4,Unemployed,394,6,0
CUST_18578,59,Female,112560,35,South,Single,4,Retired,429,17,1
CUST_18579,37,Male,34363,12,West,Married,0,Employed,542,10,0
CUST_18580,37,Male,41462,80,North,Married,2,Unemployed,629,5,0
CUST_18581,32,Male,135431,90,South,Married,3,Employed,669,10,0
CUST_18582,44,Male,65203,36,South,Married,3,Student,608,5,0
CUST_18583,41,Female,29361,81,East,Widowed,1,Retired,846,3,0
CUST_18584,25,Female,87150,49,East,Single,3,Student,597,10,1
CUST_18585,22,Female,101469,51,South,Widowed,3,Student,417,1,1
CUST_18586,43,Male,106495,91,North,Divorced,1,Retired,499,5,0
CUST_18587,60,Female,93463,82,South,Divorced,2,Retired,538,11,1
CUST_18588,23,Female,72272,27,East,Married,2,Student,336,19,0
CUST_18589,57,Female,68759,91,West,Widowed,2,Retired,584,12,0
CUST_18590,57,Male,94311,8,West,Married,0,Student,786,15,1
CUST_18591,20,Male,117410,14,West,Single,2,Retired,807,14,0
CUST_18592,21,Male,25874,36,North,Single,1,Unemployed,388,4,0
CUST_18593,26,Male,81963,45,East,Married,0,Employed,405,12,0
CUST_18594,41,Male,126252,43,North,Widowed,3,Employed,347,4,0
CUST_18595,40,Female,143563,84,East,Married,1,Student,515,6,0
CUST_18596,42,Female,24938,62,North,Married,2,Retired,514,3,0
CUST_18597,35,Female,133669,56,East,Married,4,Employed,656,11,0
CUST_18598,33,Male,100449,74,West,Widowed,2,Employed,342,15,0
CUST_18599,35,Female,97307,13,West,Married,3,Unemployed,651,12,0
CUST_18600,31,Female,43633,65,West,Widowed,3,Retired,824,0,0
CUST_18601,38,Female,109372,60,East,Married,4,Unemployed,846,0,0
CUST_18602,26,Female,90089,1,South,Married,3,Unemployed,529,4,0
CUST_18603,22,Female,114803,8,North,Widowed,0,Retired,381,1,0
CUST_18604,25,Female,97490,6,East,Widowed,0,Student,506,9,1
CUST_18605,19,Male,23139,62,South,Married,3,Retired,836,1,1
CUST_18606,21,Female,131959,62,North,Single,4,Retired,660,18,0
CUST_18607,41,Male,72742,32,North,Divorced,2,Employed,430,18,1
CUST_18608,25,Male,69586,82,West,Married,2,Student,780,6,0
CUST_18609,23,Male,29813,72,North,Widowed,2,Retired,849,18,1
CUST_18610,48,Female,47013,75,East,Married,1,Employed,508,15,0
CUST_18611,57,Female,57963,95,East,Divorced,1,Student,621,4,0
CUST_18612,37,Male,41162,98,North,Divorced,2,Retired,727,13,0
CUST_18613,53,Female,69076,82,West,Divorced,0,Student,426,1,0
CUST_18614,51,Male,59458,7,West,Widowed,4,Unemployed,489,1,1
CUST_18615,40,Male,97573,52,North,Single,1,Unemployed,719,19,1
CUST_18616,49,Female,49998,83,East,Single,3,Retired,628,14,1
CUST_18617,52,Male,66985,99,East,Single,2,Employed,325,1,1
CUST_18618,68,Male,88856,9,West,Widowed,4,Student,599,4,0
CUST_18619,34,Male,75881,22,South,Divorced,0,Unemployed,590,3,0
CUST_18620,59,Female,121010,76,North,Single,4,Unemployed,555,18,0
CUST_18621,65,Female,44613,24,North,Single,4,Unemployed,448,4,1
CUST_18622,63,Male,85769,63,East,Widowed,3,Retired,519,5,0
CUST_18623,47,Female,58669,36,East,Widowed,1,Student,821,16,1
CUST_18624,41,Female,88455,24,North,Divorced,2,Unemployed,511,8,1
CUST_18625,58,Female,20555,77,East,Married,1,Student,607,12,0
CUST_18626,20,Female,24924,91,East,Single,1,Retired,773,4,1
CUST_18627,34,Female,103919,43,West,Single,0,Retired,648,8,0
CUST_18628,37,Male,121764,57,North,Single,4,Employed,635,2,0
CUST_18629,31,Female,42253,34,North,Married,3,Student,800,19,0
CUST_18630,18,Female,92197,32,North,Divorced,1,Unemployed,339,7,0
CUST_18631,68,Female,144967,28,South,Widowed,0,Unemployed,804,0,0
CUST_18632,23,Male,99168,71,North,Single,0,Student,509,8,1
CUST_18633,63,Male,149958,80,West,Widowed,3,Employed,484,16,0
CUST_18634,68,Male,60913,9,East,Single,3,Employed,443,1,0
CUST_18635,38,Male,133588,40,South,Divorced,0,Student,739,2,0
CUST_18636,56,Female,122285,48,South,Widowed,1,Retired,805,17,1
CUST_18637,19,Male,61557,10,South,Single,1,Employed,620,5,0
CUST_18638,35,Female,123511,54,South,Divorced,1,Retired,358,5,0
CUST_18639,55,Female,64420,97,North,Single,1,Retired,340,15,1
CUST_18640,37,Female,142799,29,West,Widowed,1,Unemployed,489,6,1
CUST_18641,41,Female,123143,49,North,Single,0,Retired,680,5,0
CUST_18642,65,Female,123543,70,North,Single,3,Retired,737,14,0
CUST_18643,58,Female,139704,4,West,Divorced,0,Student,431,14,1
CUST_18644,68,Male,138326,3,West,Widowed,2,Student,591,18,0
CUST_18645,58,Male,56705,45,North,Married,0,Unemployed,637,19,0
CUST_18646,63,Male,59497,11,South,Widowed,2,Unemployed,601,1,0
CUST_18647,49,Male,137453,85,South,Divorced,0,Employed,427,10,0
CUST_18648,61,Female,95089,86,North,Single,4,Employed,381,6,1
CUST_18649,35,Female,112374,83,North,Widowed,2,Unemployed,797,0,1
CUST_18650,29,Male,31680,23,West,Single,2,Retired,315,13,1
CUST_18651,33,Female,40109,25,East,Divorced,1,Student,392,4,0
CUST_18652,39,Male,69723,48,South,Married,3,Student,636,17,0
CUST_18653,50,Male,146486,88,West,Married,1,Student,708,15,0
CUST_18654,52,Female,109839,12,North,Single,4,Unemployed,754,0,0
CUST_18655,47,Female,104461,25,East,Married,1,Retired,774,12,0
CUST_18656,59,Female,67573,75,South,Married,2,Unemployed,714,14,0
CUST_18657,23,Female,62410,28,West,Divorced,1,Student,300,0,1
CUST_18658,66,Male,117911,71,West,Widowed,2,Retired,763,15,0
CUST_18659,32,Male,73555,4,South,Divorced,3,Employed,698,2,1
CUST_18660,26,Female,93952,20,North,Single,1,Employed,531,9,0
CUST_18661,21,Male,61353,43,East,Single,2,Employed,644,19,1
CUST_18662,55,Male,68516,17,East,Divorced,1,Student,428,18,0
CUST_18663,45,Male,125510,89,North,Single,2,Employed,324,10,1
CUST_18664,50,Female,127010,69,West,Single,0,Student,559,18,0
CUST_18665,47,Female,68157,46,South,Divorced,0,Unemployed,496,9,0
CUST_18666,39,Female,65885,73,South,Married,2,Student,575,14,1
CUST_18667,29,Female,137983,72,East,Single,4,Student,652,19,0
CUST_18668,58,Female,83354,48,North,Single,3,Student,607,13,0
CUST_18669,34,Female,109161,34,East,Divorced,0,Retired,309,14,1
CUST_18670,36,Female,38876,90,South,Single,4,Retired,438,9,0
CUST_18671,34,Male,90249,92,East,Divorced,2,Retired,528,11,1
CUST_18672,27,Female,127469,6,South,Married,0,Unemployed,699,0,0
CUST_18673,62,Female,46853,48,East,Married,3,Student,713,1,0
CUST_18674,21,Male,34203,92,East,Divorced,4,Employed,395,7,1
CUST_18675,36,Male,141798,35,South,Divorced,2,Student,808,4,0
CUST_18676,33,Female,100542,40,South,Divorced,1,Unemployed,427,4,1
CUST_18677,42,Female,128198,84,East,Single,1,Retired,489,10,1
CUST_18678,68,Female,22090,17,North,Single,1,Retired,807,17,0
CUST_18679,49,Male,113146,95,West,Single,0,Retired,574,17,1
CUST_18680,48,Female,67687,32,South,Single,4,Unemployed,732,8,1
CUST_18681,69,Female,114525,95,East,Single,3,Student,805,7,0
CUST_18682,19,Male,145080,70,West,Single,3,Retired,308,6,1
CUST_18683,47,Female,90459,25,North,Married,2,Student,500,17,1
CUST_18684,31,Female,70101,3,West,Divorced,1,Unemployed,433,6,0
CUST_18685,46,Male,81906,3,East,Single,2,Retired,350,0,0
CUST_18686,61,Male,20177,6,South,Widowed,0,Retired,605,1,0
CUST_18687,35,Female,67732,2,North,Single,4,Employed,822,13,0
CUST_18688,54,Male,29255,66,West,Divorced,2,Employed,332,14,0
CUST_18689,48,Male,138013,82,West,Divorced,1,Unemployed,516,18,1
CUST_18690,18,Female,141768,30,South,Widowed,0,Employed,337,18,1
CUST_18691,41,Female,23570,17,North,Divorced,4,Unemployed,622,7,1
CUST_18692,38,Male,149795,79,West,Married,4,Unemployed,449,0,0
CUST_18693,36,Male,71529,74,East,Single,3,Retired,718,16,1
CUST_18694,59,Male,121849,83,East,Widowed,2,Student,452,18,0
CUST_18695,23,Female,87746,69,East,Widowed,2,Unemployed,387,18,1
CUST_18696,37,Female,94825,56,East,Single,0,Student,833,2,1
CUST_18697,23,Female,57248,43,South,Widowed,3,Unemployed,318,16,0
CUST_18698,60,Male,72421,78,North,Widowed,1,Student,701,11,0
CUST_18699,29,Female,49396,1,North,Married,0,Employed,361,6,0
CUST_18700,21,Female,51530,96,West,Single,2,Student,586,15,0
CUST_18701,30,Female,134086,52,North,Widowed,0,Employed,390,0,0
CUST_18702,53,Female,31730,98,North,Married,1,Student,579,0,1
CUST_18703,60,Male,106825,49,West,Married,0,Unemployed,394,4,0
CUST_18704,63,Male,109687,47,West,Single,2,Student,301,16,0
CUST_18705,41,Female,146510,5,East,Single,1,Retired,478,15,0
CUST_18706,56,Female,126450,78,West,Married,4,Student,848,13,0
CUST_18707,42,Male,89294,81,North,Widowed,4,Employed,763,1,0
CUST_18708,30,Male,109204,35,East,Divorced,3,Retired,504,5,0
CUST_18709,49,Male,139955,82,East,Single,3,Retired,338,2,0
CUST_18710,38,Female,60745,45,West,Divorced,3,Student,609,19,0
CUST_18711,51,Female,116322,48,North,Married,0,Student,347,18,0
CUST_18712,65,Male,40425,20,East,Widowed,1,Student,426,10,0
CUST_18713,20,Male,44432,7,North,Widowed,2,Retired,793,4,0
CUST_18714,26,Male,35210,20,South,Single,4,Student,545,0,0
CUST_18715,24,Male,55711,55,South,Married,0,Employed,646,5,0
CUST_18716,63,Male,125763,95,North,Married,1,Employed,836,5,1
CUST_18717,47,Male,117170,57,North,Single,1,Student,721,18,0
CUST_18718,37,Male,21291,19,South,Divorced,4,Unemployed,678,17,1
CUST_18719,33,Male,82619,65,West,Divorced,3,Employed,387,6,1
CUST_18720,36,Female,135085,37,North,Single,1,Student,671,17,0
CUST_18721,22,Male,136384,1,West,Married,0,Unemployed,625,8,0
CUST_18722,51,Female,129857,18,West,Divorced,0,Retired,768,11,0
CUST_18723,48,Female,75783,56,North,Married,4,Unemployed,816,5,0
CUST_18724,62,Male,66669,5,West,Widowed,0,Student,712,9,0
CUST_18725,35,Male,105324,15,South,Divorced,1,Retired,611,8,1
CUST_18726,44,Female,42264,3,West,Divorced,4,Unemployed,591,17,1
CUST_18727,23,Female,64897,6,West,Divorced,2,Student,346,17,0
CUST_18728,63,Female,98583,95,West,Divorced,1,Employed,416,9,0
CUST_18729,28,Female,103986,47,South,Married,3,Retired,802,16,0
CUST_18730,69,Male,106386,50,North,Married,2,Student,452,5,1
CUST_18731,57,Male,78706,40,North,Married,1,Employed,648,4,0
CUST_18732,34,Male,21505,68,South,Divorced,1,Retired,589,19,1
CUST_18733,48,Female,83790,22,North,Widowed,2,Student,720,8,0
CUST_18734,36,Female,26896,5,South,Divorced,3,Unemployed,634,10,0
CUST_18735,35,Male,108304,96,East,Married,2,Student,834,8,1
